objectId,houseNo,name,latitude,longitude,image,largeImage,managerId,imageTag,commId,commName,discount,address,age,houselandtype,houselandtypeShow,priceFirst,totalPrice,areaBuilding,areaLand,isHasBalcony,pingUsed,layout,floor,totalfloor,isParking,parking,tags,threeMonthsClicks,isOff,isSimilar,shareURL,status,kind,uniPrice,objectType,3DVR,Is3Dvr,zipCode,groupCompany,addLayout,totalLayout,isHasVideo,isHasView,city_name,city_code,page,source_url
,9603HY,屏東萬吉晶硯電梯好宅,22.686824,120.482821,['https://res.sinyi.com.tw/buy/9603HY/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/9603HY/bigimg/A.JPG,,,,,-19.3,屏東縣屏東市廣東路,4.4年,['M'],['M'],1150,928,36.29,10.57,1,22.74,2房1廳1衛,5,5,True,['9'],"['12', '10', '16', '18', '100', '102', '107', '111']",233,False,False,https://sinyi.in/o/9603HY/0/3,2,1,,1,True,True,900,1.0,,2房1廳1衛,False,False,屏東縣,Pingtung-county,1,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/1
,4987RF,潮州小資成家三房平車Ｂ,22.54565,120.552325,['https://res.sinyi.com.tw/buy/4987RF/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/4987RF/bigimg/A.JPG,,,,,0.0,屏東縣潮州鎮三星二巷,3.0年,['M'],['M'],899,899,34.38,10.74,1,22.35,3房2廳2衛,3,5,True,['9'],"['3', '4', '2', '15', '11', '16', '20', '100', '102', '111']",120,False,False,https://sinyi.in/o/4987RF/0/3,2,1,,1,True,True,920,1.0,,3房2廳2衛,False,False,屏東縣,Pingtung-county,1,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/1
,9104LG,潮州裝潢輕鬆成家二房,22.545732,120.552325,['https://res.sinyi.com.tw/buy/9104LG/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/9104LG/bigimg/A.JPG,,,,,0.0,屏東縣潮州鎮三星二巷,3.0年,['M'],['M'],696,696,22.05,8.11,1,16.72,2房2廳1衛,2,5,False,,"['3', '4', '2', '15', '11', '16', '20', '100', '102', '111']",116,False,False,https://sinyi.in/o/9104LG/0/3,2,1,,1,True,True,920,1.0,,2房2廳1衛,False,False,屏東縣,Pingtung-county,1,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/1
,1192FR,萬吉閱山庭院宅平車,22.684851,120.489615,['https://res.sinyi.com.tw/buy/1192FR/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/1192FR/bigimg/A.JPG,,,,,-10.64,屏東縣屏東市公正四街,2.3年,['L'],['L'],1880,1680,57.06,12.5,1,20.89,3房2廳3衛,1,13,True,['2'],"['5', '12', '10', '8', '18', '19', '100', '102', '106', '107']",173,False,False,https://sinyi.in/o/1192FR/0/3,2,1,,1,True,True,900,1.0,,3房2廳3衛,False,False,屏東縣,Pingtung-county,1,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/1
,3503KT,潮州輕鬆成家二房,22.545732,120.552325,['https://res.sinyi.com.tw/buy/3503KT/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/3503KT/bigimg/A.JPG,,,,,0.0,屏東縣潮州鎮三星二巷,3.0年,['M'],['M'],599,599,22.05,8.11,1,16.72,2房2廳1衛,4,5,False,,"['3', '4', '2', '15', '11', '16', '20', '100', '102', '111']",130,False,False,https://sinyi.in/o/3503KT/0/3,2,1,,1,True,True,920,1.0,,2房2廳1衛,False,False,屏東縣,Pingtung-county,1,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/1
,6922JY,潮州小資成家兩房三樓,22.545732,120.552325,['https://res.sinyi.com.tw/buy/6922JY/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/6922JY/bigimg/A.JPG,,,,,0.0,屏東縣潮州鎮三星二巷,3.0年,['M'],['M'],599,599,22.05,8.11,1,16.72,2房2廳1衛,3,5,False,,"['3', '4', '2', '15', '11', '16', '20', '100', '102', '111']",97,False,False,https://sinyi.in/o/6922JY/0/3,2,1,,1,True,True,920,1.0,,2房2廳1衛,False,False,屏東縣,Pingtung-county,1,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/1
,7497GJ,潮州小資成家三房平車,22.54565,120.552325,['https://res.sinyi.com.tw/buy/7497GJ/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/7497GJ/bigimg/A.JPG,,,,,0.0,屏東縣潮州鎮三星二巷,3.0年,['M'],['M'],899,899,34.38,10.74,1,22.35,3房2廳2衛,2,5,True,['9'],"['3', '4', '2', '10', '15', '11', '16', '20', '100', '102', '111']",75,False,False,https://sinyi.in/o/7497GJ/0/3,2,1,,1,True,True,920,1.0,,3房2廳2衛,False,False,屏東縣,Pingtung-county,1,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/1
,5350RL,潮州便宜採光三房平車,22.545635,120.552422,['https://res.sinyi.com.tw/buy/5350RL/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/5350RL/bigimg/A.JPG,,,,,0.0,屏東縣潮州鎮三星二巷,3.0年,['M'],['M'],899,899,34.67,10.82,1,22.57,3房2廳2衛,2,5,True,['9'],"['3', '4', '2', '15', '11', '16', '20', '100', '102', '111']",49,False,False,https://sinyi.in/o/5350RL/0/3,2,1,,1,True,True,920,1.0,,3房2廳2衛,False,False,屏東縣,Pingtung-county,1,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/1
,8665NV,尊爵名邸。墾丁民宿,21.951484,120.723898,['https://res.sinyi.com.tw/buy/8665NV/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/8665NV/bigimg/A.JPG,,,,,-16.82,屏東縣恆春鎮樹林路,6.7年,"['K', 'D']","['K', 'D']",11888,9888,148.63,879.2,0,148.63,9房2廳10衛,1-3,3,False,,"['7', '5', '100']",37,False,False,https://sinyi.in/o/8665NV/0/3,2,1,,1,True,True,946,1.0,,9房2廳10衛,False,False,屏東縣,Pingtung-county,1,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/1
,3586GZ,屏東萬丹肥沃農地１,22.61943,120.49027,['https://res.sinyi.com.tw/buy/3586GZ/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/3586GZ/bigimg/A.JPG,,,,,-18.5,屏東縣萬丹鄉萬丹路三段,--,['I'],['I'],1789,1458,0.0,994.17,0,-1.0,,,,False,,"['19', '100']",4,False,False,https://sinyi.in/o/3586GZ/0/3,2,1,,3,False,False,913,1.0,,,False,False,屏東縣,Pingtung-county,1,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/1
,5902XS,屏東火車站附近大路旁角地,22.66702,120.48807,['https://res.sinyi.com.tw/buy/5902XS/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/5902XS/bigimg/A.JPG,,,,,-30.61,屏東縣屏東市自由路,--,['I'],['I'],98,68,0.0,2.42,0,-1.0,,,,False,,"['16', '18', '19', '107']",100,False,False,https://sinyi.in/o/5902XS/0/3,2,1,,3,False,False,900,1.0,,,False,False,屏東縣,Pingtung-county,1,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/1
,78911T,墾丁稀有面海景觀度假會館,21.915582,120.845273,['https://res.sinyi.com.tw/buy/78911T/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/78911T/bigimg/A.JPG,,,,,0.0,屏東縣恆春鎮砂島路,6.0年,['D'],['N'],17888,17888,157.72,974.27,1,157.72,14房2廳14衛,1-3,3,False,,"['7', '6', '4', '5', '2', '9', '19', '100']",128,False,False,https://sinyi.in/o/78911T/0/3,2,1,,1,True,True,946,1.0,,14房2廳14衛,False,False,屏東縣,Pingtung-county,1,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/1
,27491W,高樹鄉開心農地,22.774654122819,120.55554845998,['https://res.sinyi.com.tw/buy/27491W/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/27491W/bigimg/A.JPG,,,,,-25.95,屏東縣高樹鄉埔田段,--,['I'],['I'],1688,1250,0.0,1939.91,0,-1.0,,,,False,,['100'],30,False,False,https://sinyi.in/o/27491W/0/3,2,1,,3,False,False,906,1.0,,,False,False,屏東縣,Pingtung-county,1,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/1
,4667FF,墾丁衝浪聖地俱樂部,21.989701,120.842215,['https://res.sinyi.com.tw/buy/4667FF/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/4667FF/bigimg/A.JPG,,,,,0.0,屏東縣滿州鄉茶山路,5.6年,['D'],['N'],3490,3490,89.8,69.88,1,82.28,8房1廳9衛,1-3,3,False,,"['7', '6', '5', '2', '16', '100']",66,False,False,https://sinyi.in/o/4667FF/0/3,2,1,,1,True,True,947,1.0,,8房1廳9衛,False,False,屏東縣,Pingtung-county,1,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/1
,0877FY,近屏東榮總大三房平車,22.681491,120.473648,['https://res.sinyi.com.tw/buy/0877FY/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/0877FY/bigimg/A.JPG,,,,,0.0,屏東縣屏東市大同北路,31.0年,['M'],['M'],750,750,52.8,10.14,1,35.5,3房2廳2衛2室,4-5,9,True,['2'],"['7', '3', '4', '5', '2', '12', '18', '19', '100', '102', '107']",513,False,False,https://sinyi.in/o/0877FY/0/3,2,1,,1,True,True,900,1.0,1衛,3房2廳3衛2室,False,False,屏東縣,Pingtung-county,1,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/1
,1229TV,方方正正方正土地,22.82885,120.58778,['https://res.sinyi.com.tw/buy/1229TV/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/1229TV/bigimg/A.JPG,,,,,-36.67,屏東縣高樹鄉高美路,--,['I'],['I'],1500,950,0.0,801.35,0,-1.0,,,,False,,[],17,False,False,https://sinyi.in/o/1229TV/0/3,2,1,,3,False,False,906,1.0,,,False,False,屏東縣,Pingtung-county,1,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/1
,8737FQ,【透天】春日墾丁南灣苑,21.968164,120.759125,['https://res.sinyi.com.tw/buy/8737FQ/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/8737FQ/bigimg/A.JPG,,,,,0.0,屏東縣恆春鎮南灣路,44.5年,['D'],['N'],768,768,20.91,22.61,0,20.91,3房1廳2衛1室,1-2,2,False,,"['7', '19', '100']",180,False,False,https://sinyi.in/o/8737FQ/0/3,2,1,,1,True,True,946,1.0,1衛,3房1廳3衛1室,False,False,屏東縣,Pingtung-county,1,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/1
,9703RD,專委：四重溪溫泉地有飯店,22.093021,120.747148,['https://res.sinyi.com.tw/buy/9703RD/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/9703RD/bigimg/A.JPG,,,,,-36.81,屏東縣車城鄉溫泉路,50.5年,"['K', 'I']","['K', 'I']",18800,11880,319.95,433.79,0,314.73,32房2廳33衛,1-2,2,False,,"['6', '5', '9', '11', '16', '19', '100']",36,False,False,https://sinyi.in/o/9703RD/0/3,2,1,,1,False,False,944,1.0,4房3衛,36房2廳36衛,False,False,屏東縣,Pingtung-county,1,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/1
,7387UH,近國道農科園區旁大廠房,22.715425,120.523231,['https://res.sinyi.com.tw/buy/7387UH/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/7387UH/bigimg/A.JPG,,,,,-18.65,屏東縣九如鄉黃金路,39.3年,['G'],['G'],13750,11186,277.67,513.08,0,275.74,3房4衛9室,1-2,2,False,,"['3', '4', '5', '2', '21']",16,False,False,https://sinyi.in/o/7387UH/0/3,2,1,,1,False,False,904,1.0,1廳,3房1廳4衛9室,False,False,屏東縣,Pingtung-county,1,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/1
,0394ZB,恆春近肥春號咖啡千坪農地,21.99032,120.73186,['https://res.sinyi.com.tw/buy/0394ZB/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/0394ZB/bigimg/A.JPG,,,,,-16.68,屏東縣恆春鎮,--,['I'],['I'],2398,1998,0.0,1246.09,0,-1.0,,0,0,False,,"['100', '101']",25,False,False,https://sinyi.in/o/0394ZB/0/3,2,1,,3,False,False,946,1.0,,,True,False,屏東縣,Pingtung-county,1,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/1
,01408J,【精選】屏東內埔土地,22.656128429701,120.59527623133,['https://res.sinyi.com.tw/buy/01408J/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/01408J/bigimg/A.JPG,,,,,-14.55,屏東縣內埔鄉八壽段,--,['I'],['I'],2200,1880,0.0,1055.34,0,-1.0,,,,False,,['100'],15,False,False,https://sinyi.in/o/01408J/0/3,2,1,,3,False,False,912,1.0,,,False,False,屏東縣,Pingtung-county,2,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/2
,5960WX,屏東萬丹肥沃農地２,22.61915,120.4905,['https://res.sinyi.com.tw/buy/5960WX/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/5960WX/bigimg/A.JPG,,,,,-15.05,屏東縣萬丹鄉萬丹路三段,--,['I'],['I'],1834,1558,0.0,965.76,0,-1.0,,,,False,,['19'],3,False,False,https://sinyi.in/o/5960WX/0/3,2,1,,3,False,False,913,1.0,,,False,False,屏東縣,Pingtung-county,2,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/2
,7868NS,東港整棟頂級套房,22.477108,120.464889,['https://res.sinyi.com.tw/buy/7868NS/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/7868NS/bigimg/A.JPG,,,,,-14.67,屏東縣東港鎮興東二街,5.8年,"['M', 'E']","['M', 'E']",15000,12800,540.96,189.09,1,321.8,46房2廳47衛1室,1-5,5,False,,"['7', '6', '4', '5', '2', '12', '18', '19', '100', '102', '107']",31,False,False,https://sinyi.in/o/7868NS/0/3,2,1,,1,False,False,928,1.0,4房1廳4衛,50房3廳51衛1室,False,False,屏東縣,Pingtung-county,2,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/2
,4176TS,屏東萬丹肥沃農地１２３,22.61915,120.4905,['https://res.sinyi.com.tw/buy/4176TS/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/4176TS/bigimg/A.JPG,,,,,-14.85,屏東縣萬丹鄉萬丹路三段,--,['I'],['I'],5144,4380,0.0,2939.89,0,-1.0,,,,False,,['19'],3,False,False,https://sinyi.in/o/4176TS/0/3,2,1,,3,False,False,913,1.0,,,False,False,屏東縣,Pingtung-county,2,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/2
,2570UT,屏東萬丹肥沃農地３,22.61889,120.49078,['https://res.sinyi.com.tw/buy/2570UT/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/2570UT/bigimg/A.JPG,,,,,-13.08,屏東縣萬丹鄉萬丹路三段,--,['I'],['I'],2057,1788,0.0,979.96,0,-1.0,,,,False,,['19'],0,False,False,https://sinyi.in/o/2570UT/0/3,2,1,,3,False,False,913,1.0,,,False,False,屏東縣,Pingtung-county,2,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/2
,0256GL,枋寮鄉方正規劃農地２,22.38371,120.59375,['https://res.sinyi.com.tw/buy/0256GL/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/0256GL/bigimg/A.JPG,,,,,-26.31,屏東縣枋寮鄉中山路二段,--,['I'],['I'],1737,1280,0.0,711.41,0,-1.0,,,,False,,"['18', '107', '111']",6,False,False,https://sinyi.in/o/0256GL/0/3,2,1,,3,False,False,940,1.0,,,False,False,屏東縣,Pingtung-county,2,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/2
,1476WZ,萬巒鄉休閒農地１,22.563488,120.570713,['https://res.sinyi.com.tw/buy/1476WZ/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/1476WZ/bigimg/A.JPG,,,,,-32.77,屏東縣萬巒鄉南進路,--,['I'],['I'],3250,2185,0.0,3560.58,0,-1.0,,,,False,,['21'],7,False,False,https://sinyi.in/o/1476WZ/0/3,2,1,,3,False,False,923,1.0,,,False,False,屏東縣,Pingtung-county,2,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/2
,2201MZ,萬巒鄉休閒農地２,22.5651,120.57695,['https://res.sinyi.com.tw/buy/2201MZ/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/2201MZ/bigimg/A.JPG,,,,,-28.86,屏東縣萬巒鄉南進路,--,['I'],['I'],2935,2088,0.0,3828.62,0,-1.0,,,,False,,['21'],6,False,False,https://sinyi.in/o/2201MZ/0/3,2,1,,3,False,False,923,1.0,,,False,False,屏東縣,Pingtung-county,2,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/2
,5741LQ,枋寮鄉方正規劃農地１,22.38402,120.59363,['https://res.sinyi.com.tw/buy/5741LQ/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/5741LQ/bigimg/A.JPG,,,,,-25.2,屏東縣枋寮鄉中山路二段,--,['I'],['I'],1615,1208,0.0,670.64,0,-1.0,,,,False,,"['18', '107', '111']",3,False,False,https://sinyi.in/o/5741LQ/0/3,2,1,,3,False,False,940,1.0,,,False,False,屏東縣,Pingtung-county,2,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/2
,6598WV,恆春山湖海電梯透天Ｂ２,21.98785,120.73223,['https://res.sinyi.com.tw/buy/6598WV/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/6598WV/bigimg/A.JPG,,,,,0.0,屏東縣恆春鎮糠林南路,0.9年,['D'],['N'],2380,2380,77.18,46.26,1,77.19,4房3廳5衛,1-4,4,False,,"['7', '3', '4', '5', '2', '100', '102']",42,False,False,https://sinyi.in/o/6598WV/0/3,2,1,,1,True,True,946,1.0,,4房3廳5衛,False,False,屏東縣,Pingtung-county,2,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/2
,8241YZ,恆春山湖海電梯透天Ａ３,21.98795,120.73235,['https://res.sinyi.com.tw/buy/8241YZ/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/8241YZ/bigimg/A.JPG,,,,,0.0,屏東縣恆春鎮糠林南路,0.9年,['D'],['N'],2680,2680,103.05,37.2,1,95.1,4房5廳6衛,1-4,4,False,,"['7', '3', '4', '5', '2', '100', '102']",25,False,False,https://sinyi.in/o/8241YZ/0/3,2,1,,1,True,True,946,1.0,,4房5廳6衛,False,False,屏東縣,Pingtung-county,2,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/2
,9243YK,恆春山湖海電梯透天Ａ５,21.987967,120.732375,['https://res.sinyi.com.tw/buy/9243YK/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/9243YK/bigimg/A.JPG,,,,,0.0,屏東縣恆春鎮糠林南路,0.9年,['D'],['N'],2680,2680,96.1,47.55,1,88.05,4房5廳6衛,1-4,4,False,,"['7', '3', '4', '5', '2', '100', '102']",19,False,False,https://sinyi.in/o/9243YK/0/3,2,1,,1,True,True,946,1.0,,4房5廳6衛,False,False,屏東縣,Pingtung-county,2,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/2
,5815BJ,內埔合法美麗莊園農舍,22.625028,120.59461,['https://res.sinyi.com.tw/buy/5815BJ/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/5815BJ/bigimg/A.JPG,,,,,0.0,屏東縣內埔鄉昌南路,21.8年,['K'],['K'],2180,2180,72.79,756.25,0,72.79,2房2廳2衛,1,1,False,,"['7', '5', '2', '9', '11', '100']",301,False,False,https://sinyi.in/o/5815BJ/0/3,2,1,,1,False,False,912,1.0,1房1衛,3房2廳3衛,False,False,屏東縣,Pingtung-county,2,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/2
,7802QU,枋寮鄉方正規劃農地３,22.3835,120.59362,['https://res.sinyi.com.tw/buy/7802QU/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/7802QU/bigimg/A.JPG,,,,,-24.81,屏東縣枋寮鄉中山路二段,--,['I'],['I'],1447,1088,0.0,603.81,0,-1.0,,,,False,,"['18', '107', '111']",6,False,False,https://sinyi.in/o/7802QU/0/3,2,1,,3,False,False,940,1.0,,,False,False,屏東縣,Pingtung-county,2,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/2
,1396YG,潮州四春段土地,22.55912,120.57841,['https://res.sinyi.com.tw/buy/1396YG/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/1396YG/bigimg/A.JPG,,,,,0.0,屏東縣潮州鎮四春路,--,['I'],['I'],1300,1300,0.0,1271.14,0,-1.0,,,,False,,[],14,False,False,https://sinyi.in/o/1396YG/0/3,2,1,,3,False,False,920,1.0,,,False,False,屏東縣,Pingtung-county,2,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/2
,6849XH,東港．難得臨一見方正美地,22.46169,120.46509,['https://res.sinyi.com.tw/buy/6849XH/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/6849XH/bigimg/A.JPG,,,,,-25.42,屏東縣東港鎮船頭路,--,['I'],['I'],2950,2200,0.0,79.76,0,-1.0,,,,False,,"['16', '19']",15,False,False,https://sinyi.in/o/6849XH/0/3,2,1,,3,False,False,928,1.0,,,False,False,屏東縣,Pingtung-county,2,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/2
,3763XW,崁頂鄉‧越溪段土地,22.51186,120.48217,['https://res.sinyi.com.tw/buy/3763XW/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/3763XW/bigimg/A.JPG,,,,,0.0,屏東縣崁頂鄉復興路,--,['I'],['I'],7186,7186,0.0,898.2,0,-1.0,,,,False,,"['16', '100', '111']",8,False,False,https://sinyi.in/o/3763XW/0/3,2,1,,3,False,False,924,1.0,,,False,False,屏東縣,Pingtung-county,2,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/2
,4319DK,屏東清進段農地,22.652898,120.461724,['https://res.sinyi.com.tw/buy/4319DK/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/4319DK/bigimg/A.JPG,,,,,-39.85,屏東縣屏東市前進路,--,['I'],['I'],6796,4088,0.0,1359.23,0,-1.0,,,,False,,[],15,False,False,https://sinyi.in/o/4319DK/0/3,2,1,,3,False,False,900,1.0,,,False,False,屏東縣,Pingtung-county,2,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/2
,6680HV,屏東崇朝正路集市店透,22.687495,120.477622,['https://res.sinyi.com.tw/buy/6680HV/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/6680HV/bigimg/A.JPG,,,,,-17.99,屏東縣屏東市崇朝路,8.8年,"['E', 'D']","['E', 'N']",2780,2280,63.41,28.13,1,50.55,2房3廳2衛,1-3,3,False,,"['7', '5', '16', '18', '19', '107']",159,False,False,https://sinyi.in/o/6680HV/0/3,2,1,,1,False,False,900,1.0,1房3衛1室,3房3廳5衛1室,False,False,屏東縣,Pingtung-county,2,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/2
,8675HX,內埔鄉開心農場,22.63032,120.54851,['https://res.sinyi.com.tw/buy/8675HX/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/8675HX/bigimg/A.JPG,,,,,-20.2,屏東縣內埔鄉興中三巷,--,['I'],['I'],1980,1580,0.0,601.07,0,-1.0,,,,False,,[],13,False,False,https://sinyi.in/o/8675HX/0/3,2,1,,3,False,False,912,1.0,,,False,False,屏東縣,Pingtung-county,2,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/2
,6567ZB,車城鄉三面臨路住宅土地,22.08114,120.7126,['https://res.sinyi.com.tw/buy/6567ZB/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/6567ZB/bigimg/A.JPG,,,,,-4.04,屏東縣車城鄉田中路,--,['I'],['I'],1980,1900,0.0,322.33,0,-1.0,,,,False,,['100'],8,False,False,https://sinyi.in/o/6567ZB/0/3,2,1,,3,False,False,944,1.0,,,False,False,屏東縣,Pingtung-county,3,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/3
,8147WR,【嚴選】屏東內埔土地,22.64686,120.596012,['https://res.sinyi.com.tw/buy/8147WR/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/8147WR/bigimg/A.JPG,,,,,-5.13,屏東縣內埔鄉東片段,--,['I'],['I'],1950,1850,0.0,886.01,0,-1.0,,,,False,,['100'],10,False,False,https://sinyi.in/o/8147WR/0/3,2,1,,3,False,False,912,1.0,,,False,False,屏東縣,Pingtung-county,3,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/3
,0884AL,萬巒鄉休閒農地３,22.574577,120.59797,['https://res.sinyi.com.tw/buy/0884AL/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/0884AL/bigimg/A.JPG,,,,,-13.02,屏東縣萬巒鄉佳和路,--,['I'],['I'],630,548,0.0,812.49,0,-1.0,,,,False,,"['16', '19']",6,False,False,https://sinyi.in/o/0884AL/0/3,2,1,,3,False,False,923,1.0,,,False,False,屏東縣,Pingtung-county,3,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/3
,2330KS,恆春山湖海電梯透天Ａ１,21.98805,120.73233,['https://res.sinyi.com.tw/buy/2330KS/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/2330KS/bigimg/A.JPG,,,,,0.0,屏東縣恆春鎮糠林南路,0.9年,['D'],['N'],2880,2880,101.8,47.81,1,94.0,4房5廳6衛,1-4,4,False,,"['7', '3', '4', '5', '2', '100', '102']",24,False,False,https://sinyi.in/o/2330KS/0/3,2,1,,1,False,False,946,1.0,,4房5廳6衛,False,False,屏東縣,Pingtung-county,3,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/3
,4289WG,出價談！里港獨棟電梯透天,22.779247,120.500528,['https://res.sinyi.com.tw/buy/4289WG/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/4289WG/bigimg/A.JPG,,,,,23.44,屏東縣里港鄉永豐路二段,5.4年,['D'],['N'],12800,15800,251.44,263.93,1,239.34,9房3廳7衛,1-4,4,True,['9'],"['7', '6', '3', '4', '5', '2', '16', '18', '102', '107']",39,False,False,https://sinyi.in/o/4289WG/0/3,2,1,,1,False,False,905,1.0,1衛,9房3廳8衛,False,False,屏東縣,Pingtung-county,3,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/3
,6431AZ,中洲ＯＮＥＰＡＲＫ有車位,22.651658,120.490063,['https://res.sinyi.com.tw/buy/6431AZ/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/6431AZ/bigimg/A.JPG,,,,,0.0,屏東縣屏東市和生路一段,1.7年,['L'],['L'],1168,1168,42.61,9.84,1,22.24,3房2廳2衛,3,12,True,['9'],"['3', '4', '5', '2', '12', '10', '8', '18', '102', '107', '111']",173,False,False,https://sinyi.in/o/6431AZ/0/3,2,1,,1,False,False,900,1.0,,3房2廳2衛,False,False,屏東縣,Pingtung-county,3,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/3
,0023CW,屏東潮州皇家透天,22.555541,120.550445,['https://res.sinyi.com.tw/buy/0023CW/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/0023CW/bigimg/A.JPG,,,,,-4.19,屏東縣潮州鎮三德路,6.8年,"['E', 'D']","['E', 'N']",2388,2288,65.99,32.07,1,65.99,5房2廳4衛,1-4,4,False,,"['22', '7', '4', '5', '2', '18', '19', '107']",84,False,False,https://sinyi.in/o/0023CW/0/3,2,1,,1,False,False,920,1.0,,5房2廳4衛,False,False,屏東縣,Pingtung-county,3,https://www.sinyi.com.tw/buy/list/Pingtung-county/default-desc/3
