objectId,houseNo,name,latitude,longitude,image,largeImage,managerId,imageTag,commId,commName,discount,address,age,houselandtype,houselandtypeShow,priceFirst,totalPrice,areaBuilding,areaLand,isHasBalcony,pingUsed,layout,floor,totalfloor,isParking,parking,tags,threeMonthsClicks,isOff,isSimilar,shareURL,status,kind,uniPrice,objectType,3DVR,Is3Dvr,zipCode,groupCompany,addLayout,totalLayout,isHasVideo,isHasView,city_name,city_code,page,source_url
,0259QS,行情！臨路美墅,23.894462,120.686137,['https://res.sinyi.com.tw/buy/0259QS/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/0259QS/bigimg/A.JPG,,[2],,,-16.6,南投縣南投市嘉和一路,1.7年,"['D', 'E']","['N', 'E']",1880,1568,52.7,22.69,1,52.7,4房3廳4衛,1-4,4,False,,"['3', '4', '2', '18', '19', '14', '100', '107']",184,False,False,https://sinyi.in/o/0259QS/0/3,2,1,,1,True,True,540,1.0,,4房3廳4衛,False,False,南投縣,Nantou-county,1,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/1
,45616K,誠售！國姓土地０．９５甲,24.0380572068,120.8592929985,['https://res.sinyi.com.tw/buy/45616K/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/45616K/bigimg/A.JPG,,,,,-86.28,南投縣國姓鄉國姓路,--,['I'],['I'],2660,365,0.0,2807.2,0,-1.0,,,,False,,"['18', '19', '100']",45,False,False,https://sinyi.in/o/45616K/0/3,2,1,,3,False,False,544,1.0,,,False,False,南投縣,Nantou-county,1,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/1
,8762HL,南投清境地２１８１坪民宿,24.062595,121.168311,['https://res.sinyi.com.tw/buy/8762HL/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/8762HL/bigimg/A.JPG,,,,,0.0,南投縣仁愛鄉仁和路,25.6年,"['K', 'I']","['K', 'I']",17000,17000,236.22,2181.93,0,236.22,19房1廳19衛,1-3,3,False,,"['7', '13', '100']",1,False,False,https://sinyi.in/o/8762HL/0/3,2,1,,1,False,False,546,3.0,,19房1廳19衛,False,False,南投縣,Nantou-county,1,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/1
,7795YP,埔里農栽場,23.987017,120.99954,['https://res.sinyi.com.tw/buy/7795YP/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/7795YP/bigimg/A.JPG,,[2],,,-26.04,南投縣埔里鎮內埔路,2.9年,['K'],['K'],2688,1988,1252.68,1685.23,0,1252.68,1廳,1-1,1,False,,"['15', '14', '100']",51,False,False,https://sinyi.in/o/7795YP/0/3,2,1,,1,False,False,545,1.0,,1廳,False,False,南投縣,Nantou-county,1,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/1
,9822QY,草屯富人區別墅,23.97144,120.685289,['https://res.sinyi.com.tw/buy/9822QY/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/9822QY/bigimg/A.JPG,,,,,-8.28,南投縣草屯鎮新富一街,3.7年,['D'],['D'],3380,3100,102.83,40.23,1,102.83,4房4廳6衛,1-5,5,False,,"['1', '4', '5', '2', '16', '18', '19', '100', '107']",355,False,False,https://sinyi.in/o/9822QY/0/3,2,1,,1,True,True,542,1.0,,4房4廳6衛,False,False,南投縣,Nantou-county,1,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/1
,0313TJ,南投九九峰視野庭院大別墅,23.980619,120.791166,['https://res.sinyi.com.tw/buy/0313TJ/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/0313TJ/bigimg/A.JPG,,,,,-6.29,南投縣草屯鎮中正路,1.6年,['D'],['D'],2860,2680,106.57,87.87,1,106.58,5房2廳6衛,1-4,4,True,"['9', '9', '9', '9']","['6', '3', '4', '5', '2', '12', '100']",165,False,False,https://sinyi.in/o/0313TJ/0/3,2,1,,1,True,True,542,1.0,,5房2廳6衛,False,False,南投縣,Nantou-county,1,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/1
,2714JD,埔里大地坪休憩空間,23.980181,120.946955,['https://res.sinyi.com.tw/buy/2714JD/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/2714JD/bigimg/A.JPG,,,,,-13.07,南投縣埔里鎮房里路,34.0年,['D'],['D'],3980,3460,71.24,604.63,0,71.24,5房2廳3衛,1-2,2,False,,"['7', '6', '5', '2', '100']",125,False,False,https://sinyi.in/o/2714JD/0/3,2,1,,1,True,True,545,1.0,3房5衛1室,8房2廳8衛1室,False,False,南投縣,Nantou-county,1,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/1
,5752LF,成功大院●頤居安然環境１,24.037987,120.853734,['https://res.sinyi.com.tw/buy/5752LF/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/5752LF/bigimg/A.JPG,,,,,-6.3,南投縣國姓鄉中興路,2.2年,['D'],['N'],1588,1488,57.86,73.59,1,57.86,4房2廳5衛,1-3,3,False,,"['6', '3', '4', '5', '2', '19', '100']",47,False,False,https://sinyi.in/o/5752LF/0/3,2,1,,1,True,True,544,1.0,,4房2廳5衛,False,False,南投縣,Nantou-county,1,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/1
,02259H,南投中寮土地Ｃ開心農場,23.869729007783,120.7952675441,['https://res.sinyi.com.tw/buy/02259H/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/02259H/bigimg/A.JPG,,,,,-34.55,南投縣中寮鄉仙鹿巷,--,['I'],['I'],550,360,0.0,756.25,0,-1.0,,,,False,,['100'],27,False,False,https://sinyi.in/o/02259H/0/3,2,1,,3,False,False,541,1.0,,,False,False,南投縣,Nantou-county,1,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/1
,0612NZ,成功大院●雲嶺松居雅境３,24.038083,120.853623,['https://res.sinyi.com.tw/buy/0612NZ/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/0612NZ/bigimg/A.JPG,,,,,-3.6,南投縣國姓鄉中興路,2.2年,['D'],['N'],1388,1338,56.1,42.43,1,56.1,4房2廳5衛,1-3,3,False,,"['6', '3', '4', '5', '2', '19', '100']",31,False,False,https://sinyi.in/o/0612NZ/0/3,2,1,,1,True,True,544,1.0,,4房2廳5衛,False,False,南投縣,Nantou-county,1,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/1
,2013KV,成功大院●松嶺靜居雲隱８,24.038291,120.85335,['https://res.sinyi.com.tw/buy/2013KV/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/2013KV/bigimg/A.JPG,,,,,-3.6,南投縣國姓鄉中興路,2.2年,['D'],['N'],1388,1338,56.09,40.98,1,56.09,4房2廳5衛,1-3,3,False,,"['6', '3', '4', '5', '2', '19', '100']",34,False,False,https://sinyi.in/o/2013KV/0/3,2,1,,1,True,True,544,1.0,,4房2廳5衛,False,False,南投縣,Nantou-county,1,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/1
,3158VU,草屯北投堡美農地,23.980818,120.658677,['https://res.sinyi.com.tw/buy/3158VU/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/3158VU/bigimg/A.JPG,,,,,-27.73,南投縣草屯鎮史館路,--,['I'],['I'],1410,1019,0.0,352.53,0,-1.0,,,,False,,['100'],22,False,False,https://sinyi.in/o/3158VU/0/3,2,1,,3,False,False,542,1.0,,,False,False,南投縣,Nantou-county,1,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/1
,3299ZR,草屯北投段美農地,23.981353,120.658461,['https://res.sinyi.com.tw/buy/3299ZR/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/3299ZR/bigimg/A.JPG,,,,,-27.96,南投縣草屯鎮史館路,--,['I'],['I'],1248,899,0.0,310.97,0,-1.0,,,,False,,['100'],17,False,False,https://sinyi.in/o/3299ZR/0/3,2,1,,3,False,False,542,1.0,,,False,False,南投縣,Nantou-county,1,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/1
,4437RL,成功大院●雲靜山居松嶺９,24.038332,120.853309,['https://res.sinyi.com.tw/buy/4437RL/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/4437RL/bigimg/A.JPG,,,,,-3.86,南投縣國姓鄉中興路,1.9年,['D'],['N'],2588,2488,93.35,64.71,1,87.68,4房2廳4衛,1-4,4,False,,"['6', '3', '4', '5', '2', '19', '100']",12,False,False,https://sinyi.in/o/4437RL/0/3,2,1,,1,True,True,544,1.0,,4房2廳4衛,False,False,南投縣,Nantou-county,1,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/1
,4928ZU,成功大院●雲嶺松居靜養５,24.038105,120.853577,['https://res.sinyi.com.tw/buy/4928ZU/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/4928ZU/bigimg/A.JPG,,,,,-3.6,南投縣國姓鄉中興路,2.2年,['D'],['N'],1388,1338,56.1,42.55,1,56.1,4房2廳5衛,1-3,3,False,,"['6', '3', '4', '5', '2', '19', '100']",16,False,False,https://sinyi.in/o/4928ZU/0/3,2,1,,1,True,True,544,1.0,,4房2廳5衛,False,False,南投縣,Nantou-county,1,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/1
,6670FP,成功大院●山居松嶺雲境２,24.038053,120.853656,['https://res.sinyi.com.tw/buy/6670FP/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/6670FP/bigimg/A.JPG,,,,,-3.6,南投縣國姓鄉中興路,2.2年,['D'],['N'],1388,1338,56.1,43.7,1,56.1,4房2廳5衛,1-3,3,False,,"['6', '3', '4', '5', '2', '19', '100']",11,False,False,https://sinyi.in/o/6670FP/0/3,2,1,,1,True,True,544,1.0,,4房2廳5衛,False,False,南投縣,Nantou-county,1,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/1
,8389YU,成功大院●山嶺靜居雲境７,24.0382,120.853465,['https://res.sinyi.com.tw/buy/8389YU/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/8389YU/bigimg/A.JPG,,,,,0.0,南投縣國姓鄉中興路,2.2年,['D'],['N'],1688,1688,56.1,40.01,1,56.1,4房2廳5衛,1-3,3,False,,"['6', '3', '4', '5', '2', '19', '100']",9,False,False,https://sinyi.in/o/8389YU/0/3,2,1,,1,True,True,544,1.0,,4房2廳5衛,False,False,南投縣,Nantou-county,1,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/1
,9818RY,成功大院●松嶺雲居慢活６,24.038163,120.853497,['https://res.sinyi.com.tw/buy/9818RY/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/9818RY/bigimg/A.JPG,,,,,-3.6,南投縣國姓鄉中興路,2.2年,['D'],['N'],1388,1338,56.1,40.95,1,56.1,4房2廳5衛,1-3,3,False,,"['6', '3', '4', '5', '2', '19', '100']",27,False,False,https://sinyi.in/o/9818RY/0/3,2,1,,1,True,True,544,1.0,,4房2廳5衛,False,False,南投縣,Nantou-county,1,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/1
,2936DL,集集火車站角地,23.826681,120.779282,['https://res.sinyi.com.tw/buy/2936DL/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/2936DL/bigimg/A.JPG,,,,,-9.09,南投縣集集鎮民生路,--,['I'],['I'],2860,2600,0.0,129.57,0,-1.0,,,,False,,"['22', '18', '19', '100', '108']",15,False,False,https://sinyi.in/o/2936DL/0/3,2,1,,3,False,False,552,1.0,,,False,False,南投縣,Nantou-county,1,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/1
,5295HQ,稀有！埔里精華地段透天,23.966619,120.977757,['https://res.sinyi.com.tw/buy/5295HQ/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/5295HQ/bigimg/A.JPG,,,,,0.0,南投縣埔里鎮和平東路,38.0年,['D'],['N'],1180,1180,42.78,36.91,0,42.78,4房2廳2衛,1-2,2,False,,"['7', '3', '4', '16', '100', '111']",81,False,False,https://sinyi.in/o/5295HQ/0/3,2,1,,1,True,True,545,1.0,1廳,4房3廳2衛,False,False,南投縣,Nantou-county,1,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/1
,31209M,【專任】南投國姓路土地,24.039125211214,120.85598847104,['https://res.sinyi.com.tw/buy/31209M/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/31209M/bigimg/A.JPG,,,,,-47.17,南投縣國姓鄉國姓路,--,['I'],['I'],318,168,0.0,51.23,0,-1.0,,,,False,,"['18', '19', '100', '107']",70,False,False,https://sinyi.in/o/31209M/0/3,2,1,,3,False,False,544,1.0,,,False,False,南投縣,Nantou-county,2,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/2
,4977BR,南崗工業區地約８０５坪廠,23.920169,120.662923,['https://res.sinyi.com.tw/buy/4977BR/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/4977BR/bigimg/A.JPG,,,,,-28.57,南投縣南投市仁和路,26.6年,['G'],['G'],35000,25000,1258.87,805.26,0,1165.96,1廳,B1-3,3,False,,"['12', '16', '100', '102']",26,False,False,https://sinyi.in/o/4977BR/0/3,2,1,,1,False,False,540,3.0,,1廳,False,False,南投縣,Nantou-county,2,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/2
,0780KR,埔里頂級山莊民宿私人花園,23.960267,120.986202,['https://res.sinyi.com.tw/buy/0780KR/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/0780KR/bigimg/A.JPG,,,,,-13.37,南投縣埔里鎮中心路,19.4年,['D'],['N'],9800,8490,160.08,831.46,1,160.08,8房1廳8衛,1-3,3,False,,"['7', '6', '3', '4', '5', '2', '11', '100']",61,False,False,https://sinyi.in/o/0780KR/0/3,2,1,,1,False,False,545,1.0,3房3.5衛2室,11房1廳11.5衛2室,False,False,南投縣,Nantou-county,2,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/2
,7892HR,鋼造大空間，近草屯交流道,24.000219,120.652139,['https://res.sinyi.com.tw/buy/7892HR/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/7892HR/bigimg/A.JPG,,,,,-15.79,南投縣草屯鎮石川路,16.7年,['K'],['K'],3800,3200,4.84,208.73,0,4.84,,1-1,1,True,"['6', '6']","['7', '6', '3', '4', '5', '100']",28,False,False,https://sinyi.in/o/7892HR/0/3,2,1,,1,False,False,542,1.0,3房5廳14衛8室,3房5廳14衛8室,False,False,南投縣,Nantou-county,2,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/2
,8691HB,近僑健國小精裝優質透天,23.945377,120.662879,['https://res.sinyi.com.tw/buy/8691HB/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/8691HB/bigimg/A.JPG,,,,,0.0,南投縣南投市彰南路三段,11.1年,['D'],['D'],1498,1498,50.64,36.23,1,50.64,3房2廳4衛1室,1-3,3,False,,"['5', '100']",90,False,False,https://sinyi.in/o/8691HB/0/3,2,1,,1,True,True,540,1.0,,3房2廳4衛1室,False,False,南投縣,Nantou-county,2,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/2
,2816ZU,降價！古色古香靜巷透天,23.961977,120.9461,['https://res.sinyi.com.tw/buy/2816ZU/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/2816ZU/bigimg/A.JPG,,,,,-8.36,南投縣埔里鎮桃南路,49.3年,['D'],['N'],598,548,24.68,20.55,0,24.68,3房2廳3衛,1-2,2,False,,"['7', '16', '20', '100']",173,False,False,https://sinyi.in/o/2816ZU/0/3,2,1,,1,True,True,545,1.0,2房1廳2衛,5房3廳5衛,False,False,南投縣,Nantou-county,2,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/2
,0001QU,埔里牛尾段雙面臨路農地,23.991563,120.981113,['https://res.sinyi.com.tw/buy/0001QU/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/0001QU/bigimg/A.JPG,,,,,-16.95,南投縣埔里鎮牛尾路,--,['I'],['I'],3598,2988,0.0,982.18,0,-1.0,,,,False,,"['16', '19', '100']",17,False,False,https://sinyi.in/o/0001QU/0/3,2,1,,3,False,False,545,1.0,,,False,False,南投縣,Nantou-county,2,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/2
,1916MM,急售！埔里大地坪土地,23.944683,120.950914,['https://res.sinyi.com.tw/buy/1916MM/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/1916MM/bigimg/A.JPG,,,,,-21.8,南投縣埔里鎮水墻巷,8.2年,['I'],['I'],7660,5990,195.49,5107.64,0,195.49,1廳,1-1,1,False,,['100'],11,False,False,https://sinyi.in/o/1916MM/0/3,2,1,,3,False,False,545,1.0,1衛,1廳1衛,False,False,南投縣,Nantou-county,2,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/2
,9208JB,埔里牛尾段農地Ｂ,23.991563,120.981113,['https://res.sinyi.com.tw/buy/9208JB/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/9208JB/bigimg/A.JPG,,,,,-13.77,南投縣埔里鎮牛尾路,--,['I'],['I'],1598,1378,0.0,491.09,0,-1.0,,,,False,,"['16', '19', '100']",26,False,False,https://sinyi.in/o/9208JB/0/3,2,1,,3,False,False,545,1.0,,,False,False,南投縣,Nantou-county,2,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/2
,30236U,埔里山坡地開心農場,24.038717868527,120.92004192374,['https://res.sinyi.com.tw/buy/30236U/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/30236U/bigimg/A.JPG,,,,,-72.5,南投縣埔里鎮北村路,--,['I'],['I'],3600,990,0.0,1823.17,0,-1.0,,0,0,False,,['100'],35,False,False,https://sinyi.in/o/30236U/0/3,2,1,,3,False,False,545,1.0,,,False,False,南投縣,Nantou-county,2,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/2
,8614UB,埔里大地坪獨門獨院豪邸,23.980149,120.959669,['https://res.sinyi.com.tw/buy/8614UB/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/8614UB/bigimg/A.JPG,,,,,0.0,南投縣埔里鎮籃城路,13.7年,['K'],['K'],4480,4480,77.16,415.44,0,71.92,3房2廳3衛,1-2,2,False,,"['7', '6', '5', '2', '100']",51,False,False,https://sinyi.in/o/8614UB/0/3,2,1,,1,True,True,545,1.0,,3房2廳3衛,False,False,南投縣,Nantou-county,2,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/2
,9168ZS,埔里牛尾段農地Ａ,23.991563,120.981113,['https://res.sinyi.com.tw/buy/9168ZS/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/9168ZS/bigimg/A.JPG,,,,,-11.51,南投縣埔里鎮牛尾路,--,['I'],['I'],1998,1768,0.0,491.09,0,-1.0,,,,False,,"['16', '19', '100']",6,False,False,https://sinyi.in/o/9168ZS/0/3,2,1,,3,False,False,545,1.0,,,False,False,南投縣,Nantou-county,2,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/2
,04288Y,南投中寮土地Ａ視野空氣好,23.870970118929,120.7963458756,['https://res.sinyi.com.tw/buy/04288Y/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/04288Y/bigimg/A.JPG,,,,,-12.56,南投縣中寮鄉仙鹿巷,--,['I'],['I'],3980,3480,0.0,6164.95,0,-1.0,,0,0,False,,['100'],5,False,False,https://sinyi.in/o/04288Y/0/3,2,1,,3,False,False,541,1.0,,,False,False,南投縣,Nantou-county,2,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/2
,5627XU,埔里美景合法民宿,23.965026,120.947478,['https://res.sinyi.com.tw/buy/5627XU/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/5627XU/bigimg/A.JPG,,,,,-4.45,南投縣埔里鎮桃南路,21.0年,['D'],['N'],8988,8588,92.22,480.15,0,80.49,7房7衛,1-2,2,False,,"['7', '6', '3', '4', '5', '2', '16', '100', '106']",190,False,False,https://sinyi.in/o/5627XU/0/3,2,1,,1,False,False,545,1.0,4房3廳6衛1室,11房3廳13衛1室,False,False,南投縣,Nantou-county,2,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/2
,61723Y,稀有集集萬坪農地釋出,23.827054863415,120.76944214193,['https://res.sinyi.com.tw/buy/61723Y/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/61723Y/bigimg/A.JPG,,,,,-52.0,南投縣集集鎮山腳巷,--,['I'],['I'],5000,2400,0.0,12251.79,0,-1.0,,,,False,,['100'],2,False,False,https://sinyi.in/o/61723Y/0/3,2,1,,3,False,False,552,1.0,,,False,False,南投縣,Nantou-county,2,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/2
,73152V,中山路一段獨棟便利透天,23.976694580224,120.98704786678,['https://res.sinyi.com.tw/buy/73152V/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/73152V/bigimg/A.JPG,,,,,0.0,南投縣埔里鎮中山路一段,19.6年,['K'],['K'],6000,6000,156.86,660.81,1,152.36,9房5廳9衛2室,1-3,3,False,,"['7', '6', '3', '4', '5', '2', '19', '100']",223,False,False,https://sinyi.in/o/73152V/0/3,2,1,,1,False,False,545,1.0,2房2衛,11房5廳11衛2室,False,False,南投縣,Nantou-county,2,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/2
,2550XT,免整理！國道旁方正農場,23.904409,120.701062,['https://res.sinyi.com.tw/buy/2550XT/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/2550XT/bigimg/A.JPG,,,,,-10.33,南投縣南投市南鄉路,--,['I'],['I'],658,590,0.0,298.64,0,-1.0,,,,False,,['100'],26,False,False,https://sinyi.in/o/2550XT/0/3,2,1,,3,False,False,540,1.0,,,False,False,南投縣,Nantou-county,2,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/2
,5712SR,草屯優質農地,23.978808,120.664397,['https://res.sinyi.com.tw/buy/5712SR/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/5712SR/bigimg/A.JPG,,,,,-12.17,南投縣草屯鎮史館路,--,['I'],['I'],3188,2800,0.0,783.17,0,-1.0,,,,False,,"['18', '100', '107']",31,False,False,https://sinyi.in/o/5712SR/0/3,2,1,,3,False,False,542,1.0,,,False,False,南投縣,Nantou-county,2,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/2
,6636HX,南投竹山地５０７４坪民宿,23.754217,120.707605,['https://res.sinyi.com.tw/buy/6636HX/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/6636HX/bigimg/A.JPG,,,,,0.0,南投縣竹山鎮鹿山路,29.5年,"['K', 'I']","['K', 'I']",4580,4580,55.88,5074.62,1,55.89,3房1廳3衛,1-2,2,False,,"['7', '6', '4', '5', '2', '11', '100']",23,False,False,https://sinyi.in/o/6636HX/0/3,2,1,,1,False,False,557,3.0,,3房1廳3衛,False,False,南投縣,Nantou-county,2,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/2
,7272DD,國姓土地上有度假屋,24.023488,120.847302,['https://res.sinyi.com.tw/buy/7272DD/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/7272DD/bigimg/A.JPG,,,,,0.0,南投縣國姓鄉中正路二段,--,['I'],['I'],898,898,0.0,55.96,0,-1.0,,1,0,False,,[],3,False,False,https://sinyi.in/o/7272DD/0/3,2,1,,3,False,False,544,1.0,,,False,False,南投縣,Nantou-county,2,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/2
,97427N,南投魚池鄉土地釋出,23.877909148102,120.93147286768,['https://res.sinyi.com.tw/buy/97427N/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/97427N/bigimg/A.JPG,,,,,-10.07,南投縣魚池鄉瓊文巷,--,"['I', 'D']","['I', 'N']",2980,2680,0.0,592.61,0,-1.0,,1-2,0,False,,['100'],44,False,False,https://sinyi.in/o/97427N/0/3,2,1,,3,False,False,555,1.0,,,False,False,南投縣,Nantou-county,3,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/3
,2427HR,名間土地農地,23.854338,120.704518,['https://res.sinyi.com.tw/buy/2427HR/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/2427HR/bigimg/A.JPG,,,,,0.0,南投縣名間鄉山腳巷,--,['I'],['I'],3300,3300,0.0,1647.02,0,-1.0,,,,False,,"['19', '13']",6,False,False,https://sinyi.in/o/2427HR/0/3,2,1,,3,False,False,551,1.0,,,False,False,南投縣,Nantou-county,3,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/3
,5802QB,中興新村五叉路口角地,23.928326,120.691784,['https://res.sinyi.com.tw/buy/5802QB/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/5802QB/bigimg/A.JPG,,,,,-11.63,南投縣南投市中興路,--,['I'],['I'],2580,2280,0.0,167.41,0,-1.0,,1-1,1,False,,"['19', '100']",29,False,False,https://sinyi.in/o/5802QB/0/3,2,1,,3,False,False,540,1.0,1廳1衛,1廳1衛,False,False,南投縣,Nantou-county,3,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/3
,8191CP,降價！草屯大地坪土地,24.008240241274,120.65920209406,['https://res.sinyi.com.tw/buy/8191CP/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/8191CP/bigimg/A.JPG,,,,,-11.27,南投縣草屯鎮加老東路,--,['I'],['I'],3255,2888,0.0,651.59,0,-1.0,,,,False,,['100'],18,False,False,https://sinyi.in/o/8191CP/0/3,2,1,,3,False,False,542,1.0,,,False,False,南投縣,Nantou-county,3,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/3
,7004UV,全新加蓋電梯別墅①,23.966356,120.683611,['https://res.sinyi.com.tw/buy/7004UV/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/7004UV/bigimg/A.JPG,,,,,0.0,南投縣草屯鎮正義街,1.1年,['D'],['D'],3380,3380,85.41,45.68,1,77.97,4房3廳5衛,1-3,3,False,,"['7', '4', '5', '2', '16', '18', '19', '107']",167,False,False,https://sinyi.in/o/7004UV/0/3,2,1,,1,False,False,542,1.0,,4房3廳5衛,False,False,南投縣,Nantou-county,3,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/3
,8440NL,全新加蓋電梯別墅②,23.966351,120.683676,['https://res.sinyi.com.tw/buy/8440NL/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/8440NL/bigimg/A.JPG,,,,,0.0,南投縣草屯鎮正義街,1.1年,['D'],['D'],3250,3250,86.49,41.14,1,78.96,4房3廳5衛,1-3,3,False,,"['7', '4', '5', '2', '16', '18', '107', '111']",86,False,False,https://sinyi.in/o/8440NL/0/3,2,1,,1,False,False,542,1.0,,4房3廳5衛,False,False,南投縣,Nantou-county,3,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/3
,8614ZH,南投草屯地約１３３１坪廠,23.990932,120.687637,['https://res.sinyi.com.tw/buy/8614ZH/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/8614ZH/bigimg/A.JPG,,,,,0.0,南投縣草屯鎮中正路,57.5年,['G'],['G'],33293,33293,200.73,1331.72,0,200.73,1廳2衛,1-1,1,False,,"['7', '16', '19', '100', '110']",15,False,False,https://sinyi.in/o/8614ZH/0/3,2,1,,1,False,False,542,3.0,1衛,1廳3衛,False,False,南投縣,Nantou-county,3,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/3
,2403JJ,草屯９６１坪乙種工業廠房,23.965043,120.678839,['https://res.sinyi.com.tw/buy/2403JJ/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/2403JJ/bigimg/A.JPG,,,,,0.0,南投縣草屯鎮太平路一段,44.7年,['G'],['G'],26800,26800,290.69,961.95,0,290.69,5房5廳7衛2室,1-4,4,False,,"['2', '100', '102', '111']",14,False,False,https://sinyi.in/o/2403JJ/0/3,2,1,,1,False,False,542,1.0,1廳,5房6廳7衛2室,False,False,南投縣,Nantou-county,3,https://www.sinyi.com.tw/buy/list/Nantou-county/default-desc/3
