objectId,houseNo,name,latitude,longitude,image,largeImage,managerId,imageTag,commId,commName,discount,address,age,houselandtype,houselandtypeShow,priceFirst,totalPrice,areaBuilding,areaLand,isHasBalcony,pingUsed,layout,floor,totalfloor,isParking,parking,tags,threeMonthsClicks,isOff,isSimilar,shareURL,status,kind,uniPrice,objectType,3DVR,Is3Dvr,zipCode,groupCompany,addLayout,totalLayout,isHasVideo,isHasView,city_name,city_code,page,source_url
,5492RR,將捷旅境．－真境,24.988795997592,121.56290178719,['https://res.sinyi.com.tw/buy/5492RR/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/5492RR/bigimg/A.JPG,,"[1, 2]",,,1.71,台北市文山區木柵路二段,預售,['L'],['L'],2976,3027,29.86,-1.0,1,19.53,2房2廳1衛,22,22,False,,"['4', '5', '2', '10', '16', '18', '19', '100', '102', '107', '109']",5119,False,False,https://sinyi.in/o/5492RR/0/3,2,1,,4,True,True,116,2,,2房2廳1衛,False,False,台北市,Taipei-city,1,https://www.sinyi.com.tw/buy/list/Taipei-city/default-desc/1
,45929Z,御心綻－御館,25.06243644689,121.61611123279,['https://res.sinyi.com.tw/buy/45929Z/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/45929Z/bigimg/A.JPG,,"[1, 2]",,,-0.79,台北市南港區經園街,預售,"['K', 'M']","['K', 'M']",3160,3135,24.44,-1.0,1,15.28,2房1廳1衛,5,8,False,,"['4', '5', '2', '10', '15', '17', '100', '107', '108', '111']",2235,False,False,https://sinyi.in/o/45929Z/0/3,2,1,,4,True,True,115,2,,2房1廳1衛,False,False,台北市,Taipei-city,1,https://www.sinyi.com.tw/buy/list/Taipei-city/default-desc/1
,80689A,將捷旅境．－真境,24.988815446619,121.5628159565,['https://res.sinyi.com.tw/buy/80689A/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/80689A/bigimg/A.JPG,,"[1, 2]",,,3.56,台北市文山區木柵路二段,預售,['L'],['L'],3592,3720,36.27,-1.0,1,23.73,3房2廳2衛,13,22,False,,"['100', '102', '107', '108', '109', '110', '111']",1930,False,False,https://sinyi.in/o/80689A/0/3,2,1,,4,True,True,116,2,,3房2廳2衛,False,False,台北市,Taipei-city,1,https://www.sinyi.com.tw/buy/list/Taipei-city/default-desc/1
,2480YW,捷運中山國小邊間陽台美屋,25.064814,121.526673,['https://res.sinyi.com.tw/buy/2480YW/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/2480YW/bigimg/A.JPG,,,,,-12.72,台北市中山區農安街,47.2年,['M'],['M'],2280,1990,24.07,2.5,1,19.65,2房2廳2衛1室,5,10,False,,"['5', '12', '10', '16', '17', '18', '19', '100', '102', '106', '107']",376,False,False,https://sinyi.in/o/2480YW/0/3,2,1,,1,True,True,104,1,,2房2廳2衛1室,False,False,台北市,Taipei-city,1,https://www.sinyi.com.tw/buy/list/Taipei-city/default-desc/1
,9925QS,士林長堤電梯三房車位,25.091214,121.515511,['https://res.sinyi.com.tw/buy/9925QS/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/9925QS/bigimg/A.JPG,,,,,-12.72,台北市士林區承德路五段,47.0年,['M'],['M'],3380,2950,59.41,10.07,1,41.43,3房2廳2衛,3,7,True,['2'],"['7', '6', '3', '4', '5', '2', '12', '16', '17', '18', '19', '13', '100', '102', '106', '107']",103,False,False,https://sinyi.in/o/9925QS/0/3,2,1,,1,True,True,111,1,,3房2廳2衛,False,False,台北市,Taipei-city,1,https://www.sinyi.com.tw/buy/list/Taipei-city/default-desc/1
,8045CK,大直好境㊣鋼骨極品豪宅,25.078211,121.563305,['https://res.sinyi.com.tw/buy/8045CK/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/8045CK/bigimg/A.JPG,,,0001015,首璽一品花園,-8.41,台北市中山區基湖路,24.9年,['M'],['M'],11888,10888,107.29,36.09,1,56.54,4房2廳3衛2室,5,9,True,"['2', '2']","['7', '6', '4', '5', '2', '12', '10', '15', '8', '9', '11', '16', '17', '19', '100', '102', '106']",251,False,False,https://sinyi.in/o/8045CK/0/3,2,1,,1,True,True,104,1,,4房2廳3衛2室,False,False,台北市,Taipei-city,1,https://www.sinyi.com.tw/buy/list/Taipei-city/default-desc/1
,3113FQ,鋼骨三房車位稀有釋出,25.038629,121.497699,['https://res.sinyi.com.tw/buy/3113FQ/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/3113FQ/bigimg/A.JPG,,,0000573,青山郡,-6.84,台北市萬華區桂林路,20.9年,['L'],['L'],3100,2888,51.36,4.67,1,32.97,3房2廳2衛,3,14,True,['4'],"['7', '6', '4', '2', '12', '10', '16', '17', '18', '19', '100', '102', '106', '107']",173,False,False,https://sinyi.in/o/3113FQ/0/3,2,1,,1,True,True,108,1,,3房2廳2衛,False,False,台北市,Taipei-city,1,https://www.sinyi.com.tw/buy/list/Taipei-city/default-desc/1
,7346TB,仁愛鑽石面林蔭邊間四房,25.038114,121.550477,['https://res.sinyi.com.tw/buy/7346TB/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/7346TB/bigimg/A.JPG,,[2],0002517,鑽石大廈,-18.33,台北市大安區仁愛路四段,49.2年,"['L', 'F']","['L', 'F']",7200,5880,48.51,5.92,1,38.51,4房2廳2衛,2,12,False,,"['6', '4', '5', '2', '12', '10', '15', '16', '17', '18', '19', '14', '100', '102', '107']",703,False,False,https://sinyi.in/o/7346TB/0/3,2,1,,1,True,True,106,1,,4房2廳2衛,False,False,台北市,Taipei-city,1,https://www.sinyi.com.tw/buy/list/Taipei-city/default-desc/1
,5229DG,奇岩綠境２房２衛,25.126077,121.508462,['https://res.sinyi.com.tw/buy/5229DG/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/5229DG/bigimg/A.JPG,,[2],0032407,奇岩綠境,-5.04,台北市北投區公館路,0.9年,['L'],['L'],2580,2450,25.84,5.52,1,16.58,2房2廳2衛,3,13,False,,"['6', '4', '2', '12', '10', '15', '8', '11', '16', '18', '19', '20', '14', '100', '102', '106', '107', '109']",2547,False,False,https://sinyi.in/o/5229DG/0/3,2,1,,1,True,True,112,1,,2房2廳2衛,False,False,台北市,Taipei-city,1,https://www.sinyi.com.tw/buy/list/Taipei-city/default-desc/1
,1930KK,【降價專區】圓山巴黎四房,25.087288,121.520927,['https://res.sinyi.com.tw/buy/1930KK/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/1930KK/bigimg/A.JPG,,[2],0001729,圓山巴黎,-9.27,台北市士林區後港街,28.8年,['L'],['L'],6600,5988,87.38,18.77,1,59.33,4房2廳2衛3室,9,12,True,['2'],"['7', '6', '3', '4', '5', '2', '12', '10', '11', '16', '18', '19', '14', '100', '102', '106', '107', '109']",763,False,False,https://sinyi.in/o/1930KK/0/3,2,1,,1,True,True,111,1,,4房2廳2衛3室,False,False,台北市,Taipei-city,1,https://www.sinyi.com.tw/buy/list/Taipei-city/default-desc/1
,3888AN,專任朝南百吉高樓有管理,25.039539,121.554875,['https://res.sinyi.com.tw/buy/3888AN/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/3888AN/bigimg/A.JPG,,[2],,,-8.54,台北市大安區延吉街,46.8年,['M'],['M'],5138,4699,44.33,8.87,1,37.6,3房2廳2衛,6,7,False,,"['7', '6', '4', '5', '12', '10', '16', '17', '18', '19', '14', '100', '102', '106', '107']",370,False,False,https://sinyi.in/o/3888AN/0/3,2,1,,1,True,True,106,1,,3房2廳2衛,False,False,台北市,Taipei-city,1,https://www.sinyi.com.tw/buy/list/Taipei-city/default-desc/1
,0407XB,專任～萬隆捷運旁電梯三房,24.999071,121.537595,['https://res.sinyi.com.tw/buy/0407XB/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/0407XB/bigimg/A.JPG,,,,,-4.92,台北市文山區景福街,27.4年,['L'],['L'],3660,3480,44.44,9.9,1,27.14,3房2廳2衛,8,14,False,,"['7', '12', '11', '16', '17', '18', '19', '100', '102', '106', '107']",890,False,False,https://sinyi.in/o/0407XB/0/3,2,1,,1,True,True,116,1,,3房2廳2衛,False,False,台北市,Taipei-city,1,https://www.sinyi.com.tw/buy/list/Taipei-city/default-desc/1
,2686KB,居家首選家居天和,25.122377,121.532616,['https://res.sinyi.com.tw/buy/2686KB/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/2686KB/bigimg/A.JPG,,[2],0018227,家居天和,-9.23,台北市士林區中山北路七段,11.8年,['L'],['L'],13000,11800,114.39,17.36,1,58.48,2房2廳4衛1室,3,12,True,"['2', '2']","['7', '3', '4', '5', '12', '10', '8', '9', '11', '16', '18', '14', '100', '102', '106', '107', '111']",1133,False,False,https://sinyi.in/o/2686KB/0/3,2,1,,1,True,True,111,1,,2房2廳4衛1室,False,False,台北市,Taipei-city,1,https://www.sinyi.com.tw/buy/list/Taipei-city/default-desc/1
,4496LG,成都邊間採光後棟安靜大廈,25.043652,121.501791,['https://res.sinyi.com.tw/buy/4496LG/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/4496LG/bigimg/A.JPG,,,,,-30.5,台北市萬華區成都路,48.8年,"['L', 'C']","['L', 'C']",918,638,10.62,0.93,1,8.37,1房1衛,8,12,False,,"['6', '12', '10', '16', '18', '19', '100', '102', '106', '107', '109']",1938,False,False,https://sinyi.in/o/4496LG/0/3,2,1,,1,True,True,108,1,,1房1衛,False,False,台北市,Taipei-city,1,https://www.sinyi.com.tw/buy/list/Taipei-city/default-desc/1
,6691UN,１８年電梯６８萬屋況好,24.996313,121.547997,['https://res.sinyi.com.tw/buy/6691UN/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/6691UN/bigimg/A.JPG,,[2],Y000406,景星學苑,-28.84,台北市文山區景華街,18.7年,['M'],['M'],4216,3000,43.64,8.51,1,24.82,3房2廳2衛,2,7,True,['7'],"['7', '6', '3', '4', '5', '2', '12', '10', '15', '16', '18', '19', '14', '100', '102', '106', '107']",3404,False,False,https://sinyi.in/o/6691UN/0/3,2,1,,1,True,True,116,1,,3房2廳2衛,False,False,台北市,Taipei-city,1,https://www.sinyi.com.tw/buy/list/Taipei-city/default-desc/1
,8009NZ,民生社區水岸三房附車位,25.061592,121.568856,['https://res.sinyi.com.tw/buy/8009NZ/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/8009NZ/bigimg/A.JPG,,[2],0030214,潤泰民生儷苑,-7.58,台北市松山區塔悠路,32.6年,['M'],['M'],3960,3660,49.58,10.17,1,33.48,3房2廳2衛,4,4,True,['2'],"['7', '6', '3', '4', '5', '2', '12', '10', '15', '16', '17', '18', '19', '14', '100', '102', '106', '107']",1472,False,False,https://sinyi.in/o/8009NZ/0/3,2,1,,1,True,True,105,1,,3房2廳2衛,False,False,台北市,Taipei-city,1,https://www.sinyi.com.tw/buy/list/Taipei-city/default-desc/1
,96077W,御心綻－御館,25.06243644689,121.61611123279,['https://res.sinyi.com.tw/buy/96077W/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/96077W/bigimg/A.JPG,,"[1, 2]",,,-1.85,台北市南港區經園街,預售,"['K', 'M']","['K', 'M']",1890,1855,14.62,-1.0,1,9.14,2房1廳1衛,6,8,False,,"['6', '4', '2', '12', '10', '15', '16', '17', '18', '19', '100', '102', '107']",1893,False,False,https://sinyi.in/o/96077W/0/3,2,1,,4,True,True,115,2,,2房1廳1衛,False,False,台北市,Taipei-city,1,https://www.sinyi.com.tw/buy/list/Taipei-city/default-desc/1
,7559QB,專約捷運安家高樓美居,25.038723,121.506389,['https://res.sinyi.com.tw/buy/7559QB/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/7559QB/bigimg/A.JPG,,[2],0024795,安家More+,-9.48,台北市萬華區西寧南路,9.4年,['L'],['L'],2088,1890,20.51,1.73,0,10.87,1房2廳1衛,10,13,True,['8'],"['7', '2', '12', '10', '11', '16', '17', '18', '19', '20', '14', '100', '102', '107']",1221,False,False,https://sinyi.in/o/7559QB/0/3,2,1,,1,True,True,108,1,,1房2廳1衛,False,False,台北市,Taipei-city,1,https://www.sinyi.com.tw/buy/list/Taipei-city/default-desc/1
,4087JJ,面計劃區春秋高樓,25.041298,121.564964,['https://res.sinyi.com.tw/buy/4087JJ/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/4087JJ/bigimg/A.JPG,,,0007643,春秋大廈,-12.71,台北市信義區忠孝東路五段,42.9年,"['L', 'F']","['L', 'F']",4580,3998,42.58,3.53,1,37.22,1廳2衛2室,14,14,False,,"['7', '4', '12', '10', '16', '17', '18', '19', '100', '102', '106', '107']",368,False,False,https://sinyi.in/o/4087JJ/0/3,2,1,,1,True,True,110,1,,1廳2衛2室,False,False,台北市,Taipei-city,1,https://www.sinyi.com.tw/buy/list/Taipei-city/default-desc/1
,7186RD,忠孝☆新生捷運高樓新辦公,25.041591,121.536514,['https://res.sinyi.com.tw/buy/7186RD/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/7186RD/bigimg/A.JPG,,,,,-6.55,台北市大安區忠孝東路三段,2.8年,"['F', 'L']","['F', 'L']",14513,13563,103.48,7.68,1,56.79,1廳,8,15,True,"['6', '6', '6']","['1', '6', '4', '12', '10', '15', '11', '16', '17', '18', '19', '100', '102', '107']",162,False,False,https://sinyi.in/o/7186RD/0/3,2,1,,1,True,True,106,1,,1廳,False,False,台北市,Taipei-city,1,https://www.sinyi.com.tw/buy/list/Taipei-city/default-desc/1
,7599XD,國泰植物園華廈,25.034939,121.50697,['https://res.sinyi.com.tw/buy/7599XD/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/7599XD/bigimg/A.JPG,,,0011594,延平聯合,-10.17,台北市中正區中華路二段,52.0年,['M'],['M'],1966,1766,22.0,3.41,1,13.46,1房2廳1衛,6,7,False,,"['7', '6', '4', '2', '12', '10', '15', '17', '18', '19', '20', '100', '102', '106', '107', '108']",677,False,False,https://sinyi.in/o/7599XD/0/3,2,1,,1,True,True,100,1,,1房2廳1衛,False,False,台北市,Taipei-city,2,https://www.sinyi.com.tw/buy/list/Taipei-city/default-desc/2
,1407XH,《請進天母》面寬醒目嬴店,25.123159,121.531827,['https://res.sinyi.com.tw/buy/1407XH/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/1407XH/bigimg/A.JPG,,[2],0003696,翠峰大廈,-29.31,台北市士林區中山北路七段,46.1年,"['E', 'F']","['E', 'F']",7780,5500,67.69,10.85,0,56.86,3廳2衛,1,7,False,,"['7', '12', '10', '16', '18', '14', '100', '102', '107', '111']",435,False,False,https://sinyi.in/o/1407XH/0/3,2,1,,1,True,True,111,1,1室,3廳2衛1室,False,False,台北市,Taipei-city,2,https://www.sinyi.com.tw/buy/list/Taipei-city/default-desc/2
,2880HQ,３６行館捷運角窗優質店面,25.061601,121.514208,['https://res.sinyi.com.tw/buy/2880HQ/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/2880HQ/bigimg/A.JPG,,,0013566,36行館,-11.11,台北市大同區寧夏路,14.5年,['E'],['E'],9000,8000,50.08,7.44,0,22.42,1廳1衛,1,14,False,,"['12', '10', '8', '11', '16', '17', '18', '19', '100', '102', '107']",175,False,False,https://sinyi.in/o/2880HQ/0/3,2,1,,1,True,True,103,1,,1廳1衛,False,False,台北市,Taipei-city,2,https://www.sinyi.com.tw/buy/list/Taipei-city/default-desc/2
,36657W,台北天河,25.063441475943,121.50931126549,['https://res.sinyi.com.tw/buy/36657W/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/36657W/bigimg/A.JPG,,"[1, 2]",,,0.0,台北市大同區民權西路,預售,['L'],['L'],9675,9675,73.52,-1.0,1,48.62,4房2廳3衛,23,23,False,,"['6', '3', '4', '2', '10', '16', '17', '18', '102', '111']",235,False,False,https://sinyi.in/o/36657W/0/3,2,1,,4,False,False,103,2,,4房2廳3衛,False,False,台北市,Taipei-city,2,https://www.sinyi.com.tw/buy/list/Taipei-city/default-desc/2
,4457KH,經貿重劃區漂亮雅居,25.061819,121.615308,['https://res.sinyi.com.tw/buy/4457KH/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/4457KH/bigimg/A.JPG,,,0029431,永泰皇御,-19.25,台北市南港區經貿二路,13.6年,['L'],['L'],9288,7500,109.5,15.41,1,60.16,1廳,11,14,True,['2'],"['1', '3', '4', '5', '2', '12', '10', '15', '8', '16', '17', '18', '100', '102', '106', '107', '111']",411,False,False,https://sinyi.in/o/4457KH/0/3,2,1,,1,True,True,115,1,,1廳,False,False,台北市,Taipei-city,2,https://www.sinyi.com.tw/buy/list/Taipei-city/default-desc/2
,1781LT,移步換景詩情畫意設計師居,25.031376,121.547065,['https://res.sinyi.com.tw/buy/1781LT/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/1781LT/bigimg/A.JPG,,[2],,,-23.19,台北市大安區四維路,59.2年,['A'],['A'],6900,5300,29.91,15.88,0,29.91,3房2廳1室,1,4,False,,"['7', '6', '3', '4', '5', '2', '10', '16', '17', '18', '19', '14', '100', '106', '107']",1458,False,False,https://sinyi.in/o/1781LT/0/3,2,1,,1,True,True,106,1,2衛,3房2廳2衛1室,False,False,台北市,Taipei-city,2,https://www.sinyi.com.tw/buy/list/Taipei-city/default-desc/2
,55837X,台北天河Ａ６戶,25.063441475943,121.50931126549,['https://res.sinyi.com.tw/buy/55837X/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/55837X/bigimg/A.JPG,,"[1, 2]",,,0.0,台北市大同區民權西路,預售,['L'],['L'],4049,4049,34.34,-1.0,1,22.71,3房2廳1.5衛,11,23,False,,"['4', '2', '10', '16', '17', '18', '19', '102']",224,False,False,https://sinyi.in/o/55837X/0/3,2,1,,4,False,False,103,2,,3房2廳1.5衛,False,False,台北市,Taipei-city,2,https://www.sinyi.com.tw/buy/list/Taipei-city/default-desc/2
,6540AL,台北天河Ａ１戶,25.063441475943,121.50931126549,['https://res.sinyi.com.tw/buy/6540AL/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/6540AL/bigimg/A.JPG,,"[1, 2]",,,0.0,台北市大同區民權西路,預售,['L'],['L'],3966,3966,33.71,-1.0,1,22.3,3房2廳2衛,2,23,False,,"['4', '2', '10', '16', '17', '18', '19', '102']",225,False,False,https://sinyi.in/o/6540AL/0/3,2,1,,4,False,False,103,2,,3房2廳2衛,False,False,台北市,Taipei-city,2,https://www.sinyi.com.tw/buy/list/Taipei-city/default-desc/2
,9017PY,風和日麗‧中正新城雅居,25.024906,121.502737,['https://res.sinyi.com.tw/buy/9017PY/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/9017PY/bigimg/A.JPG,,,0008650,中正新城,-14.39,台北市萬華區青年路,43.6年,['L'],['L'],2488,2130,33.83,7.93,1,26.03,3房2廳2衛,2,12,False,,"['7', '4', '5', '2', '12', '16', '18', '19', '100', '102', '106', '107', '109']",522,False,False,https://sinyi.in/o/9017PY/0/3,2,1,,1,True,True,108,1,,3房2廳2衛,False,False,台北市,Taipei-city,2,https://www.sinyi.com.tw/buy/list/Taipei-city/default-desc/2
,96065C,台北天河Ａ３戶,25.063441475943,121.50931126549,['https://res.sinyi.com.tw/buy/96065C/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/96065C/bigimg/A.JPG,,"[1, 2]",,,0.0,台北市大同區民權西路,預售,['L'],['L'],2940,2940,22.81,-1.0,1,15.08,2房2廳2衛,9,23,False,,"['4', '2', '10', '16', '17', '18', '19', '102']",402,False,False,https://sinyi.in/o/96065C/0/3,2,1,,4,False,False,103,2,,2房2廳2衛,False,False,台北市,Taipei-city,2,https://www.sinyi.com.tw/buy/list/Taipei-city/default-desc/2
,98947U,台北天河,25.063441475943,121.50931126549,['https://res.sinyi.com.tw/buy/98947U/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/98947U/bigimg/A.JPG,,"[1, 2]",,,0.0,台北市大同區民權西路,預售,['L'],['L'],5863,5863,46.38,-1.0,1,30.67,3房2廳2衛,18,23,False,,"['4', '2', '10', '16', '17', '18', '19', '102']",147,False,False,https://sinyi.in/o/98947U/0/3,2,1,,4,False,False,103,2,,3房2廳2衛,False,False,台北市,Taipei-city,2,https://www.sinyi.com.tw/buy/list/Taipei-city/default-desc/2
,1537ZB,溫州家屋★金華龍門華廈,25.023748,121.531689,['https://res.sinyi.com.tw/buy/1537ZB/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/1537ZB/bigimg/A.JPG,,[2],,,-5.75,台北市大安區溫州街,43.2年,['M'],['M'],4868,4588,46.35,9.45,1,39.33,4房2廳2衛,2,6,False,,"['7', '3', '4', '5', '2', '16', '17', '18', '19', '14', '100', '102', '106', '107']",1786,False,False,https://sinyi.in/o/1537ZB/0/3,2,1,,1,True,True,106,1,,4房2廳2衛,False,False,台北市,Taipei-city,2,https://www.sinyi.com.tw/buy/list/Taipei-city/default-desc/2
,6871HN,葉綠素景觀美宅,24.98555,121.587975,['https://res.sinyi.com.tw/buy/6871HN/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/6871HN/bigimg/A.JPG,,,0019067,葉綠素,-17.24,台北市文山區萬壽路,18.0年,['M'],['M'],3480,2880,55.24,26.08,1,34.69,4房2廳3衛1室,4,5,True,['4'],"['7', '6', '3', '4', '5', '2', '12', '10', '15', '8', '11', '19', '100', '102', '106', '108']",525,False,False,https://sinyi.in/o/6871HN/0/3,2,1,,1,True,True,116,1,,4房2廳3衛1室,False,False,台北市,Taipei-city,2,https://www.sinyi.com.tw/buy/list/Taipei-city/default-desc/2
,7485WL,北市近捷運樹海三房車位,25.008956,121.559129,['https://res.sinyi.com.tw/buy/7485WL/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/7485WL/bigimg/A.JPG,,,0002256,南方藝術宮殿,-9.66,台北市文山區辛亥路四段,30.9年,['L'],['L'],3188,2880,46.02,15.74,1,27.7,3房2廳2衛,14,18,True,['2'],"['7', '6', '4', '5', '2', '12', '10', '8', '9', '11', '16', '17', '19', '100', '102', '106']",979,False,False,https://sinyi.in/o/7485WL/0/3,2,1,,1,True,True,116,1,,3房2廳2衛,False,False,台北市,Taipei-city,2,https://www.sinyi.com.tw/buy/list/Taipei-city/default-desc/2
,0464JZ,中山北路低總價首選,25.061803,121.523517,['https://res.sinyi.com.tw/buy/0464JZ/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/0464JZ/bigimg/A.JPG,,,,,-16.47,台北市中山區中山北路二段,48.1年,['M'],['M'],850,710,6.11,0.46,0,6.11,1房1廳1衛,5,6,False,,"['7', '2', '12', '10', '15', '16', '17', '18', '19', '20', '100', '102', '106', '107']",733,False,False,https://sinyi.in/o/0464JZ/0/3,2,1,,1,True,True,104,1,,1房1廳1衛,False,False,台北市,Taipei-city,2,https://www.sinyi.com.tw/buy/list/Taipei-city/default-desc/2
,1671BS,東門捷運鋼骨美廈平面車位,25.035405,121.529466,['https://res.sinyi.com.tw/buy/1671BS/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/1671BS/bigimg/A.JPG,,,0009616,大安風華,-7.88,台北市中正區臨沂街,24.6年,['M'],['M'],8250,7600,66.27,15.36,1,36.41,4房2廳2衛,5,7,True,"['9', '8']","['7', '6', '5', '16', '17', '18', '19', '100', '102', '106', '107']",650,False,False,https://sinyi.in/o/1671BS/0/3,2,1,,1,True,True,100,1,,4房2廳2衛,False,False,台北市,Taipei-city,2,https://www.sinyi.com.tw/buy/list/Taipei-city/default-desc/2
,46845W,台北天河,25.063441475943,121.50931126549,['https://res.sinyi.com.tw/buy/46845W/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/46845W/bigimg/A.JPG,,"[1, 2]",,,0.0,台北市大同區民權西路,預售,['L'],['L'],4350,4350,34.76,-1.0,1,22.99,3房2廳2衛,13,23,False,,"['4', '2', '10', '16', '17', '18', '102', '111']",154,False,False,https://sinyi.in/o/46845W/0/3,2,1,,4,False,False,103,2,,3房2廳2衛,False,False,台北市,Taipei-city,2,https://www.sinyi.com.tw/buy/list/Taipei-city/default-desc/2
,7812SH,信義路大安站大面寬辦公,25.033193,121.542845,['https://res.sinyi.com.tw/buy/7812SH/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/7812SH/bigimg/A.JPG,,,9024853,信儀大廈,-27.29,台北市大安區信義路三段,44.1年,"['F', 'L']","['F', 'L']",9600,6980,52.36,4.93,1,43.58,5房3廳2衛,2,12,False,,"['12', '10', '16', '17', '18', '19', '100', '102']",351,False,False,https://sinyi.in/o/7812SH/0/3,2,1,,1,True,True,106,1,,5房3廳2衛,False,False,台北市,Taipei-city,2,https://www.sinyi.com.tw/buy/list/Taipei-city/default-desc/2
,8817XM,【松江公寓】邊間孝親樓層,25.061906,121.534577,['https://res.sinyi.com.tw/buy/8817XM/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/8817XM/bigimg/A.JPG,,,,,-10.0,台北市中山區松江路,53.4年,['A'],['A'],3500,3150,44.68,13.37,1,44.68,1房2廳2衛,2,5,False,,"['3', '4', '5', '2', '10', '16', '17', '18', '100', '106', '107', '111']",336,False,False,https://sinyi.in/o/8817XM/0/3,2,1,,1,True,True,104,1,,1房2廳2衛,False,False,台北市,Taipei-city,2,https://www.sinyi.com.tw/buy/list/Taipei-city/default-desc/2
,0739SP,文大高機能自住收租寶,25.137371,121.541697,['https://res.sinyi.com.tw/buy/0739SP/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/0739SP/bigimg/A.JPG,,,,,-24.55,台北市士林區光華路,50.1年,['A'],['A'],1988,1500,50.1,18.98,1,50.1,8房1廳2衛,3,4,False,,"['7', '3', '4', '5', '16', '18', '19', '20', '100', '106', '107']",97,False,False,https://sinyi.in/o/0739SP/0/3,2,1,,1,True,True,111,1,,8房1廳2衛,False,False,台北市,Taipei-city,2,https://www.sinyi.com.tw/buy/list/Taipei-city/default-desc/2
,2309ZZ,信義計畫區◇高樓美景四房,25.035011,121.574038,['https://res.sinyi.com.tw/buy/2309ZZ/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/2309ZZ/bigimg/A.JPG,,[2],0004398,信義錄,0.0,台北市信義區松德路,27.0年,['L'],['L'],8888,8888,69.71,10.32,1,43.02,4房2廳2衛,15,18,True,['2'],"['7', '6', '4', '5', '2', '12', '10', '15', '8', '11', '16', '18', '19', '14', '100', '102', '107', '109']",538,False,False,https://sinyi.in/o/2309ZZ/0/3,2,1,,1,True,True,110,1,,4房2廳2衛,False,False,台北市,Taipei-city,3,https://www.sinyi.com.tw/buy/list/Taipei-city/default-desc/3
,2579HV,環翠庭敦小介壽美屋,25.048234,121.556997,['https://res.sinyi.com.tw/buy/2579HV/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/2579HV/bigimg/A.JPG,,[2],0000884,環翠庭,0.0,台北市松山區八德路三段,37.5年,['L'],['L'],2398,2398,25.26,3.68,1,20.98,2廳1衛2室,2,12,False,,"['7', '2', '12', '10', '11', '16', '18', '19', '20', '14', '100', '102', '107', '109']",336,False,False,https://sinyi.in/o/2579HV/0/3,2,1,,1,True,True,105,1,,2廳1衛2室,False,False,台北市,Taipei-city,3,https://www.sinyi.com.tw/buy/list/Taipei-city/default-desc/3
,6764TD,專任山景十泉十美漫步悠活,25.136115,121.508004,['https://res.sinyi.com.tw/buy/6764TD/smallimg/A.JPG'],https://res.sinyi.com.tw/buy/6764TD/bigimg/A.JPG,,,Y000968,十泉十美,-10.4,台北市北投區光明路,16.8年,['L'],['L'],1250,1120,16.05,2.34,1,9.57,1房1廳1衛,4,19,False,,"['7', '6', '2', '12', '10', '15', '8', '9', '16', '17', '18', '19', '20', '100', '102', '106', '107']",628,False,False,https://sinyi.in/o/6764TD/0/3,2,1,,1,True,True,112,1,,1房1廳1衛,False,False,台北市,Taipei-city,3,https://www.sinyi.com.tw/buy/list/Taipei-city/default-desc/3
